PLAYER_NAME,Season,Cut PPP,Cut FREQ,GP,Handoff PPP,Handoff FREQ,Isolation PPP,Isolation FREQ,Misc PPP,Misc FREQ,OffScreen PPP,OffScreen FREQ,Postup PPP,Postup FREQ,PRBallHandler PPP,PRBallHandler FREQ,PRRollman PPP,PRRollman FREQ,OffRebound PPP,OffRebound FREQ,Spotup PPP,Spotup FREQ,Transition PPP,Transition FREQ,Total Poss,MIN,POTENTIAL_AST,DRIVE_PASSES_PCT,PULL_UP_FG3_PCT,CATCH_SHOOT_FG_PCT,FG3A,USG_PCT,POTENTIAL_AST FREQ,Restricted Area FREQ,In The Paint (Non-RA) FREQ,Mid-Range FREQ,3P FREQ,Drives FREQ,PULL_UP FREQ,CATCH_SHOOT FREQ
Chris Chiozza,2021-22,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.088,0.0,0.0,0.429,0.186,0.0,0.0,0.0,0.0,0.667,0.319,0.579,0.168,2.3000000000000003,10.9,3.8,0.678,0.214,0.361,1.6,0.132,1.652173913043478,0.44444444444444453,0.33333333333333337,0.22222222222222227,0.6666666666666667,1.6086956521739129,0.2916666666666667,0.45833333333333337
Elijah Hughes,2021-22,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.111,0.0,0.0,1.0,0.145,0.0,0.0,0.0,0.0,0.452,0.359,1.038,0.222,4.9,12.1,1.7,0.446,0.421,0.211,2.6,0.158,0.346938775510204,0.26666666666666666,0.3333333333333333,0.39999999999999997,0.65,0.36734693877551017,0.275,0.525
Skylar Mays,2021-22,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538,0.188,0.0,0.0,0.0,0.0,0.941,0.493,1.0,0.188,3.2,7.9,1.4,0.357,0.0,0.348,0.9,0.149,0.43749999999999994,0.6875,0.18749999999999997,0.125,0.391304347826087,0.46875,0.13043478260869565,0.3478260869565218
Jarrett Culver,2021-22,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.252,0.0,0.0,0.0,0.0,1.037,0.262,0.81,0.204,3.5,9.1,1.9,0.365,0.25,0.267,1.3,0.199,0.5428571428571428,0.45833333333333337,0.2916666666666667,0.25,0.3611111111111111,0.6857142857142857,0.2777777777777778,0.22222222222222224
Leandro Bolmaro,2021-22,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.238,1.4,6.9,1.7,0.62,0.333,0.235,0.5,0.122,1.2142857142857144,0.5,0.25,0.25,0.3333333333333333,1.0,0.19999999999999998,0.3333333333333333
Goran Dragic,2021-22,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.331,0.0,0.0,0.0,0.0,0.653,0.306,0.75,0.2,8.4,23.7,6.8,0.5,0.143,0.292,3.0,0.166,0.8095238095238094,0.4047619047619048,0.33333333333333337,0.261904761904762,0.41666666666666663,0.7857142857142856,0.3194444444444444,0.3194444444444444
Victor Oladipo,2021-22,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795,0.402,0.0,0.0,0.0,0.0,1.286,0.216,0.95,0.206,10.0,21.6,5.4,0.519,0.438,0.389,4.5,0.247,0.54,0.5106382978723404,0.2127659574468085,0.2765957446808511,0.4945054945054945,0.6799999999999999,0.4175824175824176,0.25274725274725274
Xavier Moon,2021-22,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.278,0.31,0.0,0.0,0.0,0.0,0.643,0.241,1.0,0.207,4.4,13.7,4.0,0.25,0.4,0.2,1.4,0.177,0.9090909090909091,0.16216216216216214,0.13513513513513511,0.7027027027027027,0.27450980392156865,0.36363636363636365,0.5490196078431373,0.19607843137254904
Zavier Simpson,2021-22,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.391,0.0,0.0,0.0,0.0,0.818,0.172,0.0,0.0,9.1,43.5,16.0,0.463,0.0,0.25,2.0,0.158,1.7582417582417582,0.38738738738738737,0.4954954954954955,0.11711711711711713,0.15384615384615385,2.2527472527472527,0.23076923076923078,0.07692307692307693
Carsen Edwards,2021-22,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,19.8,4.3,0.462,0.333,0.167,4.0,0.179,1.0,0.5,0.2777777777777778,0.22222222222222224,0.5333333333333333,0.7674418604651163,0.4666666666666667,0.2
Louis King,2021-22,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923,0.255,0.0,0.0,0.0,0.0,0.867,0.294,0.0,0.0,2.8,10.4,1.7,0.286,0.375,0.25,2.7,0.195,0.6071428571428572,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.574468085106383,0.5,0.46808510638297873,0.425531914893617
Tim Frazier,2021-22,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.383,0.0,0.0,0.0,0.0,0.647,0.283,0.0,0.0,4.0,17.3,6.8,0.525,0.429,0.308,1.4,0.137,1.7,0.13043478260869565,0.3478260869565218,0.5217391304347826,0.3684210526315789,0.825,0.4736842105263158,0.2894736842105263
Lindell Wigginton,2021-22,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.25,0.0,0.0,0.0,0.0,1.0,0.318,1.15,0.227,3.8000000000000003,10.5,1.4,0.413,0.286,0.368,1.4,0.183,0.36842105263157887,0.6666666666666667,0.2916666666666667,0.04166666666666667,0.43749999999999994,0.631578947368421,0.125,0.3125
Justin Robinson,2021-22,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474,0.279,0.0,0.0,0.0,0.0,0.75,0.353,0.818,0.162,3.1,12.1,2.8,0.568,0.25,0.292,2.4,0.153,0.9032258064516128,0.23076923076923078,0.30769230769230776,0.46153846153846156,0.6486486486486486,0.5806451612903226,0.3243243243243243,0.5135135135135135
Sterling Brown,2021-22,0.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.054,0.0,0.0,0.909,0.059,0.841,0.476,0.833,0.227,3.1,12.8,1.5,0.459,0.4,0.301,1.9,0.124,0.48387096774193544,0.6153846153846154,0.23076923076923075,0.15384615384615385,0.5937499999999999,0.48387096774193544,0.15625,0.53125
Brandon Knight,2021-22,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.333,0.0,0.0,0.0,0.0,1.182,0.333,0.0,0.0,4.4,12.9,4.0,0.68,0.125,0.333,3.4,0.216,0.9090909090909091,0.8749999999999999,0.125,0.0,0.6799999999999999,1.1363636363636362,0.36,0.36
Hassani Gravett,2021-22,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.229,0.0,0.0,0.0,0.0,1.563,0.333,0.917,0.25,4.9,21.4,5.8,0.542,0.182,0.563,3.3,0.13,1.183673469387755,0.3333333333333333,0.39999999999999997,0.26666666666666666,0.6875,0.6122448979591836,0.4166666666666667,0.4166666666666667
Derrick Walton Jr.,2021-22,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.538,0.0,0.0,0.0,0.0,0.9,0.256,0.0,0.0,10.3,36.1,13.0,0.614,0.0,0.3,4.3,0.142,1.262135922330097,0.3023255813953489,0.3023255813953489,0.3953488372093023,0.4942528735632184,1.4271844660194173,0.31034482758620696,0.37931034482758624
David Duke Jr.,2021-22,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.079,0.0,0.0,1.118,0.134,0.718,0.307,0.917,0.283,4.7,15.5,1.6,0.412,0.0,0.29,1.7,0.15,0.3404255319148936,0.787878787878788,0.12121212121212123,0.09090909090909091,0.346938775510204,0.4893617021276595,0.1020408163265306,0.2857142857142857
Georgios Kalaitzakis,2021-22,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.175,0.0,0.0,0.0,0.0,0.96,0.313,1.133,0.188,13.600000000000001,16.4,1.6,0.267,0.333,0.333,2.0,0.2,0.11764705882352941,0.5897435897435898,0.25641025641025644,0.15384615384615385,0.3846153846153846,0.1691176470588235,0.17307692307692307,0.34615384615384615
Frank Kaminsky,2021-22,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.276,0.367,0.0,0.0,0.0,0.0,1.231,0.165,4.6,20.1,3.3,0.167,0.0,0.333,1.7,0.185,0.717391304347826,0.5263157894736843,0.45614035087719307,0.01754385964912281,0.2328767123287671,0.28260869565217395,0.0821917808219178,0.273972602739726
Vlatko Cancar,2021-22,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.636,0.193,0.0,0.0,1.154,0.228,1.25,0.281,2.7,11.8,2.5,0.471,1.0,0.429,0.8,0.131,0.9259259259259258,0.7,0.25,0.05,0.2962962962962963,0.40740740740740744,0.07407407407407407,0.3333333333333333
Greg Monroe,2021-22,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.313,0.0,0.0,0.0,0.0,0.0,0.0,2.5,13.9,2.3,0.167,0.0,0.0,0.0,0.164,0.9199999999999999,0.7317073170731708,0.21951219512195125,0.04878048780487806,0.0,0.16,0.02439024390243903,0.0
Jaylen Hoard,2021-22,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.245,0.677,0.292,1.692,0.123,10.000000000000002,34.2,5.6,0.375,0.25,0.35,3.6,0.184,0.5599999999999998,0.5425531914893617,0.3829787234042553,0.07446808510638298,0.27906976744186046,0.69,0.10852713178294572,0.22480620155038758
Charlie Brown Jr.,2021-22,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,0.364,0.275,0.0,0.0,1.4,8.1,0.5,0.0,0.0,0.083,0.5,0.105,0.35714285714285715,0.6428571428571429,0.2142857142857143,0.14285714285714288,0.2777777777777778,0.2142857142857143,0.05555555555555556,0.2777777777777778
Dylan Windler,2021-22,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159,0.518,1.118,0.2,2.1,9.2,1.0,0.6,0.25,0.318,1.4,0.115,0.47619047619047616,0.8333333333333334,0.16666666666666669,0.0,0.7,0.42857142857142855,0.05,0.65
Gorgui Dieng,2021-22,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.317,0.0,0.0,1.1,8.4,1.3,0.5,0.615,0.381,1.5,0.164,1.1818181818181817,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.6,0.45454545454545453,0.24,0.5599999999999999
Sam Merrill,2021-22,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.38,0.0,0.0,2.0,9.6,2.8,0.875,0.25,0.333,3.8,0.178,1.4,1.0,0.0,0.0,0.95,0.65,0.325,0.625
Yuta Watanabe,2021-22,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.431,1.093,0.247,3.1,11.7,1.2,0.302,0.0,0.372,2.1,0.161,0.3870967741935484,0.43749999999999994,0.37499999999999994,0.18749999999999997,0.5833333333333334,0.3548387096774194,0.11111111111111112,0.5833333333333334
Kevin Knox II,2021-22,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.574,0.0,0.0,2.7,7.4,0.7,0.318,0.167,0.28,1.8,0.187,0.25925925925925924,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.6428571428571429,0.25925925925925924,0.14285714285714288,0.6071428571428572
Gary Clark,2021-22,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.562,0.882,0.162,2.1,10.0,0.8,0.474,0.5,0.368,1.8,0.11,0.38095238095238093,0.5,0.33333333333333337,0.16666666666666669,0.782608695652174,0.23809523809523808,0.08695652173913045,0.6521739130434783
Tony Snell,2021-22,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957,0.633,0.615,0.119,2.1,15.5,1.3,0.533,0.286,0.363,2.4,0.099,0.6190476190476191,0.44444444444444453,0.33333333333333337,0.22222222222222227,0.7499999999999999,0.38095238095238093,0.09374999999999999,0.7187499999999999
Isaiah Livers,2021-22,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.495,2.333,0.135,3.7,20.2,2.4,0.5,0.333,0.426,3.4,0.125,0.6486486486486486,0.4615384615384615,0.15384615384615385,0.3846153846153846,0.7234042553191489,0.45945945945945943,0.14893617021276595,0.6808510638297872
Juancho Hernangomez,2021-22,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178,0.506,1.316,0.213,4.0,11.1,1.3,0.531,0.0,0.353,1.7,0.133,0.325,0.8,0.2,0.0,0.6296296296296295,0.2,0.0,0.6296296296296295
Theo Pinson,2021-22,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.552,0.0,0.0,1.8,7.8,1.8,0.111,0.167,0.375,1.6,0.138,1.0,0.16666666666666666,0.4999999999999999,0.3333333333333333,0.7619047619047619,0.2777777777777778,0.2857142857142857,0.6190476190476191
Justin Anderson,2021-22,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.51,1.533,0.153,5.0,19.7,2.9,0.485,0.5,0.231,3.7,0.149,0.58,0.4583333333333333,0.20833333333333331,0.3333333333333333,0.6271186440677966,0.42000000000000004,0.22033898305084745,0.559322033898305
Marcus Garrett,2021-22,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.44,0.0,0.0,0.9,10.7,0.8,0.357,0.0,0.25,0.3,0.086,0.888888888888889,0.6875,0.18749999999999997,0.125,0.16666666666666666,1.3333333333333333,0.16666666666666666,0.16666666666666666
Haywood Highsmith,2021-22,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.577,0.0,0.0,1.7,8.6,0.9,0.375,0.0,0.407,1.5,0.131,0.5294117647058824,0.6,0.2,0.2,0.625,0.23529411764705885,0.08333333333333334,0.5833333333333334
Malcolm Hill,2021-22,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964,0.549,1.0,0.196,2.4,11.2,0.9,0.6,0.5,0.382,1.9,0.118,0.375,0.3,0.4,0.3,0.7037037037037036,0.125,0.1111111111111111,0.6666666666666666
Alfonzo McKinnie,2021-22,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743,0.486,1.286,0.194,2.9000000000000004,12.1,0.5,0.125,0.0,0.346,1.6,0.148,0.17241379310344826,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.4444444444444445,0.31034482758620685,0.16666666666666666,0.41666666666666663
Braxton Key,2021-22,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808,0.31,1.105,0.226,5.0,17.9,2.5,0.263,0.25,0.278,1.9,0.184,0.5,0.6521739130434783,0.2173913043478261,0.13043478260869565,0.29230769230769227,0.33999999999999997,0.15384615384615385,0.24615384615384617
Devin Cannady,2021-22,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059,0.327,1.8,0.192,5.4,28.9,3.0,0.667,0.25,0.412,7.4,0.156,0.5555555555555555,0.28571428571428575,0.4285714285714286,0.28571428571428575,0.8409090909090908,0.1111111111111111,0.15909090909090906,0.7727272727272726
Cassius Stanley,2021-22,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783,0.411,0.0,0.0,2.6,17.2,1.2,0.222,0.0,0.267,1.9,0.148,0.4615384615384615,0.5625,0.37499999999999994,0.0625,0.37254901960784315,1.1538461538461537,0.13725490196078433,0.33333333333333337
Jamorko Pickett,2021-22,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.464,1.3,0.179,2.8,13.6,1.0,0.4,1.0,0.324,3.0,0.133,0.35714285714285715,0.22222222222222224,0.6666666666666666,0.11111111111111112,0.7894736842105263,0.14285714285714288,0.13157894736842105,0.6842105263157895
Paul Watson,2021-22,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.65,0.0,0.0,2.9,17.4,1.9,0.471,0.0,0.261,2.9,0.106,0.6551724137931034,0.45454545454545453,0.5454545454545454,0.0,0.7435897435897436,0.6551724137931034,0.10256410256410257,0.6666666666666667
Melvin Frazier Jr.,2021-22,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,0.434,0.0,0.0,7.7,39.9,2.7,0.273,0.0,0.05,7.0,0.191,0.35064935064935066,0.6774193548387096,0.2903225806451613,0.03225806451612903,0.4375,1.4285714285714286,0.01875,0.41875
Abdel Nader,2021-22,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.294,0.818,0.216,1.9000000000000001,10.4,0.9,0.31,0.0,0.364,1.0,0.139,0.47368421052631576,0.6,0.39999999999999997,0.0,0.4,1.1052631578947367,0.08,0.32
Wes Iwundu,2021-22,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182,0.524,0.0,0.0,3.7,27.4,2.0,0.429,0.0,0.571,1.7,0.111,0.5405405405405405,0.5348837209302325,0.0,0.46511627906976744,0.2833333333333333,0.6216216216216215,0.16666666666666666,0.3833333333333333
Chaundee Brown Jr.,2021-22,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867,0.536,0.0,0.0,5.0,20.7,1.4,0.333,0.5,0.313,3.6,0.146,0.27999999999999997,0.4285714285714285,0.3571428571428571,0.21428571428571425,0.5625,0.36,0.21874999999999997,0.5
Didi Louzada,2021-22,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733,0.417,0.0,0.0,2.1,14.4,1.4,0.684,0.667,0.421,2.6,0.13,0.6666666666666666,0.25,0.5,0.25,0.7027027027027027,1.0,0.16216216216216214,0.5675675675675675
Tyrone Wallace,2021-22,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.44,0.0,0.0,1.8,12.5,1.2,0.5,0.0,0.286,1.3,0.13,0.6666666666666666,0.5454545454545454,0.3181818181818181,0.13636363636363635,0.393939393939394,0.9444444444444444,0.15151515151515152,0.36363636363636365
Javonte Smart,2021-22,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529,0.309,1.0,0.273,2.5,11.8,1.9,0.424,0.2,0.353,1.6,0.154,0.76,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.4571428571428572,0.76,0.37142857142857144,0.2857142857142857
Aleem Ford,2021-22,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.625,0.0,0.0,3.0,14.7,0.8,0.167,0.0,0.133,3.0,0.148,0.26666666666666666,0.6,0.4,0.0,0.75,0.39999999999999997,0.0,0.75
Solomon Hill,2021-22,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.455,0.0,0.0,0.8,10.7,1.5,0.667,0.0,0.167,1.0,0.064,1.875,0.8333333333333334,0.16666666666666669,0.0,0.6666666666666666,0.625,0.06666666666666667,0.6
