PLAYER_NAME,Season,DEF Handoff PPP,DEF Handoff FREQ,GP,DEF Isolation PPP,DEF Isolation FREQ,DEF OffScreen PPP,DEF OffScreen FREQ,DEF Postup PPP,DEF Postup FREQ,DEF PRBallHandler PPP,DEF PRBallHandler FREQ,DEF PRRollman PPP,DEF PRRollman FREQ,DEF Spotup PPP,DEF Spotup FREQ,FREQ 3 Pointers,PLUSMINUS 3 Pointers,FREQ Less Than 6Ft,PLUSMINUS Less Than 6Ft,FREQ Less Than 10Ft,PLUSMINUS Less Than 10Ft,MIN,DEFLECTIONS,PCT_LOOSE_BALLS_RECOVERED_DEF,REB_CONTEST_PCT,AVG_REB_DIST,DIST_MILES_DEF,AVG_SPEED_DEF,DEFLECTIONS Per36
Omer Yurtseven,2021-22,0.0,0.0,56,0.857,0.06,0.0,0.0,1.04,0.071,0.0,0.0,0.905,0.06,1.295,0.174,0.304,-0.01,0.402,-0.065,0.472,-0.046,12.6,0.82,0.412,0.408,3.9,0.44,3.96,2.342857142857143
Kristaps Porzingis,2021-22,0.0,0.0,17,0.818,0.087,0.0,0.0,1.0,0.04,0.0,0.0,1.0,0.099,0.778,0.178,0.297,0.029,0.418,-0.072,0.49,-0.065,29.0,1.29,0.263,0.423,5.1,0.92,3.67,1.6013793103448277
Kristaps Porzingis,2021-22,0.0,0.0,35,1.133,0.077,1.4,0.026,1.563,0.041,0.0,0.0,1.063,0.082,0.915,0.242,0.297,0.029,0.418,-0.072,0.49,-0.065,29.0,1.29,0.263,0.423,5.1,0.92,3.67,1.6013793103448277
Tristan Thompson,2021-22,0.0,0.0,23,0.95,0.099,0.0,0.0,0.0,0.0,0.0,0.0,1.727,0.054,1.579,0.094,0.245,0.031,0.382,-0.029,0.507,-0.039,15.7,0.53,0.393,0.504,4.8,0.55,4.01,1.2152866242038218
Tristan Thompson,2021-22,0.0,0.0,30,1.25,0.071,0.0,0.0,1.0,0.045,0.0,0.0,0.0,0.0,1.074,0.121,0.245,0.031,0.382,-0.029,0.507,-0.039,15.7,0.53,0.393,0.504,4.8,0.55,4.01,1.2152866242038218
Mike Muscala,2021-22,0.0,0.0,43,0.864,0.073,0.0,0.0,0.75,0.053,0.0,0.0,1.15,0.067,0.82,0.167,0.243,-0.083,0.413,-0.153,0.517,-0.129,13.8,0.63,0.7,0.457,5.1,0.48,3.78,1.6434782608695653
Dylan Windler,2021-22,0.0,0.0,30,1.133,0.169,0.0,0.0,0.0,0.0,0.591,0.247,0.0,0.0,0.962,0.292,0.38,-0.048,0.331,-0.069,0.458,-0.096,9.2,0.6,0.692,0.326,6.2,0.33,4.14,2.3478260869565215
Santi Aldama,2021-22,0.0,0.0,32,1.053,0.146,0.0,0.0,0.0,0.0,1.059,0.131,0.0,0.0,0.813,0.246,0.377,-0.097,0.449,-0.042,0.5,-0.02,11.2,0.56,0.6,0.429,5.4,0.41,4.23,1.8000000000000003
Day'Ron Sharpe,2021-22,0.0,0.0,32,0.714,0.133,0.0,0.0,0.762,0.1,0.0,0.0,0.538,0.062,1.333,0.157,0.269,0.011,0.398,-0.075,0.507,-0.047,12.2,0.5,0.375,0.594,4.3,0.43,3.98,1.4754098360655739
Luka Garza,2021-22,0.0,0.0,32,0.955,0.111,0.0,0.0,1.2,0.076,0.0,0.0,1.231,0.066,1.077,0.131,0.235,0.139,0.507,0.036,0.592,0.053,12.2,0.84,0.364,0.531,5.3,0.45,4.2,2.478688524590164
Paul Millsap,2021-22,0.0,0.0,24,0.88,0.208,0.0,0.0,0.833,0.1,0.0,0.0,0.0,0.0,0.8,0.292,0.297,-0.021,0.445,-0.038,0.525,-0.047,11.4,1.09,0.5,0.465,4.5,0.39,3.91,3.442105263157895
Dalano Banton,2021-22,0.0,0.0,64,1.278,0.08,0.0,0.0,0.0,0.0,0.883,0.265,0.0,0.0,1.121,0.549,0.412,0.033,0.349,-0.017,0.435,0.011,10.9,0.88,0.652,0.387,6.5,0.42,4.32,2.906422018348624
Zach Collins,2021-22,0.0,0.0,28,1.0,0.076,0.0,0.0,1.0,0.076,0.0,0.0,1.0,0.053,0.933,0.199,0.251,0.055,0.364,-0.065,0.503,-0.052,17.9,0.64,0.273,0.418,4.8,0.61,3.8,1.287150837988827
Serge Ibaka,2021-22,0.0,0.0,19,1.2,0.089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.5,0.107,0.25,0.034,0.347,-0.055,0.451,-0.037,16.3,0.48,0.4,0.434,5.1,0.53,3.67,1.060122699386503
Serge Ibaka,2021-22,0.0,0.0,35,1.071,0.105,0.0,0.0,0.556,0.067,0.0,0.0,1.4,0.056,0.83,0.199,0.25,0.034,0.347,-0.055,0.451,-0.037,16.3,0.48,0.4,0.434,5.1,0.53,3.67,1.060122699386503
Wenyen Gabriel,2021-22,0.0,0.0,19,1.143,0.153,0.0,0.0,1.091,0.08,0.0,0.0,0.0,0.0,0.975,0.292,0.351,-0.083,0.376,0.027,0.47,0.031,13.8,0.69,0.286,0.547,5.5,0.51,3.91,1.7999999999999998
JaVale McGee,2021-22,0.0,0.0,74,0.706,0.046,0.0,0.0,0.571,0.028,0.0,0.0,0.86,0.058,0.951,0.165,0.236,0.016,0.402,-0.109,0.494,-0.091,15.8,0.49,0.273,0.51,3.9,0.51,3.69,1.1164556962025316
Semi Ojeleye,2021-22,0.0,0.0,20,1.25,0.215,0.0,0.0,1.308,0.14,0.0,0.0,0.0,0.0,0.586,0.312,0.439,-0.065,0.295,0.098,0.379,0.133,13.5,0.33,0.4,0.392,6.6,0.48,3.94,0.88
Terry Taylor,2021-22,0.0,0.0,33,0.893,0.106,0.9,0.038,1.484,0.117,1.214,0.106,1.1,0.038,0.986,0.279,0.341,0.103,0.36,0.011,0.492,0.005,21.6,0.7,0.6,0.494,6.3,0.8,4.11,1.1666666666666665
Andre Drummond,2021-22,0.0,0.0,49,1.038,0.052,0.0,0.0,1.25,0.024,0.0,0.0,1.04,0.05,1.037,0.162,0.261,0.039,0.395,-0.049,0.494,-0.022,19.7,2.14,0.375,0.501,3.9,0.65,3.84,3.910659898477158
Andre Drummond,2021-22,0.0,0.0,24,1.25,0.114,0.0,0.0,1.0,0.036,0.0,0.0,0.6,0.036,1.167,0.171,0.261,0.039,0.395,-0.049,0.494,-0.022,19.7,2.14,0.375,0.501,3.9,0.65,3.84,3.910659898477158
Montrezl Harrell,2021-22,0.0,0.0,25,0.9,0.136,0.0,0.0,0.533,0.068,0.0,0.0,0.0,0.0,1.064,0.213,0.287,-0.034,0.309,0.006,0.418,-0.013,23.1,0.77,0.27,0.448,5.6,0.75,3.69,1.2
Montrezl Harrell,2021-22,0.0,0.0,46,0.842,0.068,0.0,0.0,0.727,0.078,0.0,0.0,1.318,0.039,0.855,0.148,0.287,-0.034,0.309,0.006,0.418,-0.013,23.1,0.77,0.27,0.448,5.6,0.75,3.69,1.2
Goga Bitadze,2021-22,0.0,0.0,50,0.7,0.126,0.0,0.0,1.038,0.082,0.0,0.0,0.905,0.066,1.1,0.189,0.268,-0.02,0.488,0.003,0.579,0.006,14.6,0.88,0.364,0.531,4.6,0.52,3.94,2.16986301369863
Jock Landale,2021-22,0.0,0.0,54,0.879,0.11,0.0,0.0,1.455,0.037,0.0,0.0,0.696,0.076,0.881,0.14,0.285,-0.035,0.418,-0.114,0.51,-0.093,10.9,0.3,0.556,0.58,4.8,0.39,3.92,0.9908256880733944
Taj Gibson,2021-22,0.0,0.0,52,1.154,0.062,0.0,0.0,1.063,0.038,0.0,0.0,0.613,0.074,0.882,0.222,0.381,-0.009,0.36,-0.028,0.441,-0.018,18.2,1.0,0.526,0.471,5.2,0.63,3.88,1.978021978021978
Trey Lyles,2021-22,0.0,0.0,24,1.154,0.151,0.769,0.076,1.455,0.064,1.385,0.076,0.0,0.0,1.224,0.337,0.302,-0.029,0.443,0.008,0.538,0.024,20.5,0.89,0.419,0.357,5.3,0.69,3.77,1.5629268292682927
Trey Lyles,2021-22,0.0,0.0,51,0.925,0.137,0.0,0.0,0.971,0.088,0.4,0.065,0.688,0.041,1.075,0.275,0.302,-0.029,0.443,0.008,0.538,0.024,20.5,0.89,0.419,0.357,5.3,0.69,3.77,1.5629268292682927
Isaiah Roby,2021-22,0.0,0.0,45,1.0,0.066,0.308,0.029,1.246,0.135,0.667,0.026,0.677,0.068,0.943,0.155,0.241,-0.077,0.489,-0.018,0.577,0.012,21.1,1.67,0.313,0.433,5.5,0.68,3.77,2.849289099526066
Isaiah Jackson,2021-22,0.0,0.0,36,0.938,0.113,0.0,0.0,1.188,0.057,0.8,0.035,1.316,0.067,1.068,0.208,0.251,0.02,0.495,-0.006,0.583,-0.02,15.0,1.14,0.333,0.577,3.6,0.55,3.99,2.7359999999999998
Daniel Theis,2021-22,0.0,0.0,21,1.069,0.131,0.0,0.0,1.15,0.09,0.4,0.045,1.045,0.1,1.186,0.267,0.319,0.001,0.389,-0.013,0.487,-0.019,20.8,1.04,0.619,0.364,5.4,0.7,3.82,1.8
Daniel Theis,2021-22,0.0,0.0,26,0.966,0.203,0.0,0.0,1.179,0.134,0.0,0.0,0.313,0.055,1.119,0.231,0.319,0.001,0.389,-0.013,0.487,-0.019,20.8,1.04,0.619,0.364,5.4,0.7,3.82,1.8
Drew Eubanks,2021-22,0.0,0.0,50,1.069,0.073,0.0,0.0,0.867,0.038,0.0,0.0,0.923,0.066,0.889,0.137,0.283,0.02,0.422,-0.016,0.512,-0.016,17.5,0.87,0.478,0.419,4.5,0.62,3.93,1.7897142857142856
Drew Eubanks,2021-22,0.0,0.0,22,1.333,0.163,0.0,0.0,0.87,0.096,0.0,0.0,0.933,0.063,1.135,0.218,0.283,0.02,0.422,-0.016,0.512,-0.016,17.5,0.87,0.478,0.419,4.5,0.62,3.93,1.7897142857142856
Willy Hernangomez,2021-22,0.0,0.0,50,1.138,0.06,0.0,0.0,0.943,0.073,0.0,0.0,1.175,0.083,0.87,0.16,0.238,0.077,0.416,0.007,0.529,0.018,16.8,0.94,0.333,0.45,4.5,0.59,3.94,2.0142857142857142
Jusuf Nurkic,2021-22,0.0,0.0,56,0.786,0.061,0.0,0.0,0.647,0.049,0.0,0.0,1.167,0.07,1.093,0.157,0.208,0.066,0.426,-0.005,0.553,-0.03,28.2,2.11,0.393,0.426,4.4,0.94,3.77,2.6936170212765957
Xavier Tillman Sr.,2021-22,0.0,0.0,53,0.81,0.129,0.636,0.034,0.783,0.071,0.909,0.068,1.2,0.046,1.033,0.283,0.319,0.025,0.442,-0.052,0.521,-0.062,13.2,1.32,0.478,0.441,6.5,0.48,4.05,3.6
Bismack Biyombo,2021-22,0.0,0.0,36,1.167,0.099,0.0,0.0,1.313,0.053,0.0,0.0,0.929,0.046,1.028,0.119,0.242,0.091,0.4,-0.062,0.487,-0.006,14.1,0.94,0.636,0.488,5.3,0.49,3.89,2.4
Joel Embiid,2021-22,0.0,0.0,68,0.625,0.047,1.4,0.008,0.828,0.024,0.2,0.008,0.741,0.072,1.0,0.128,0.204,0.01,0.435,-0.066,0.52,-0.053,33.8,1.66,0.507,0.426,4.5,1.05,3.55,1.7680473372781067
Hassan Whiteside,2021-22,0.0,0.0,65,1.059,0.048,0.0,0.0,0.2,0.014,0.0,0.0,1.064,0.066,1.013,0.112,0.206,0.021,0.388,-0.052,0.5,-0.053,17.9,0.57,0.607,0.49,4.2,0.6,3.82,1.146368715083799
Richaun Holmes,2021-22,0.0,0.0,45,1.059,0.069,0.0,0.0,0.571,0.028,0.7,0.02,1.04,0.051,0.972,0.146,0.215,0.016,0.454,-0.089,0.558,-0.069,23.9,1.0,0.417,0.458,4.5,0.8,3.74,1.5062761506276152
Khem Birch,2021-22,0.0,0.0,55,0.837,0.098,0.0,0.0,0.824,0.039,0.0,0.0,0.846,0.059,1.027,0.167,0.287,-0.03,0.395,-0.007,0.478,0.019,18.0,1.18,0.391,0.49,6.0,0.62,4.0,2.36
Jeremiah Robinson-Earl,2021-22,0.0,0.0,49,0.925,0.08,0.0,0.0,0.92,0.05,0.826,0.046,1.0,0.054,1.055,0.256,0.307,-0.018,0.425,-0.055,0.534,-0.036,22.2,0.73,0.484,0.453,5.9,0.79,3.97,1.1837837837837837
Dwight Howard,2021-22,0.0,0.0,60,1.448,0.059,0.0,0.0,1.04,0.051,0.0,0.0,1.381,0.043,0.865,0.151,0.222,0.028,0.357,0.045,0.465,0.038,16.2,1.33,0.563,0.455,4.4,0.54,3.82,2.955555555555556
Blake Griffin,2021-22,0.0,0.0,56,0.8,0.126,0.0,0.0,0.913,0.089,0.786,0.027,1.237,0.074,1.247,0.142,0.295,-0.009,0.332,-0.022,0.444,-0.042,17.1,0.95,0.478,0.452,5.1,0.55,3.66,1.9999999999999996
Mason Plumlee,2021-22,0.0,0.0,73,0.663,0.098,0.0,0.0,0.833,0.052,0.786,0.017,0.848,0.041,0.828,0.214,0.227,-0.052,0.439,-0.041,0.54,-0.024,24.6,1.9,0.442,0.42,4.7,0.86,3.92,2.7804878048780486
Myles Turner,2021-22,0.0,0.0,42,0.887,0.107,0.0,0.0,0.857,0.024,0.0,0.0,0.971,0.059,1.297,0.157,0.211,0.054,0.482,-0.088,0.564,-0.072,29.4,1.64,0.353,0.407,5.3,1.0,3.81,2.0081632653061225
Clint Capela,2021-22,0.0,0.0,74,0.819,0.069,1.5,0.012,0.909,0.064,0.588,0.016,1.147,0.065,0.981,0.156,0.232,-0.004,0.402,-0.042,0.498,-0.031,27.6,1.36,0.383,0.426,4.6,0.92,3.79,1.7739130434782608
Trendon Watford,2021-22,0.0,0.0,48,1.236,0.173,0.0,0.0,1.08,0.079,0.789,0.06,0.0,0.0,0.925,0.333,0.35,0.008,0.431,0.015,0.517,-0.009,18.1,1.1,0.1,0.392,5.8,0.62,3.77,2.187845303867403
Deandre Ayton,2021-22,0.0,0.0,58,0.947,0.082,0.692,0.014,0.9,0.044,0.0,0.0,1.051,0.065,0.946,0.142,0.271,-0.026,0.343,-0.058,0.446,-0.051,29.5,1.0,0.667,0.413,4.8,0.96,3.63,1.2203389830508475
LaMarcus Aldridge,2021-22,0.0,0.0,47,1.0,0.121,0.0,0.0,0.889,0.045,0.0,0.0,0.769,0.043,1.069,0.144,0.264,0.016,0.344,-0.077,0.44,-0.066,22.3,0.85,0.333,0.426,5.6,0.74,3.8,1.3721973094170403
Nikola Jokic,2021-22,0.0,0.0,74,0.961,0.063,0.0,0.0,1.019,0.043,0.0,0.0,0.958,0.078,1.019,0.173,0.216,0.011,0.394,-0.025,0.508,-0.029,33.5,2.85,0.413,0.442,4.1,1.05,3.61,3.0626865671641794
Precious Achiuwa,2021-22,0.0,0.0,73,0.765,0.14,0.8,0.021,0.882,0.073,1.079,0.054,0.875,0.057,0.983,0.254,0.269,-0.033,0.429,-0.088,0.522,-0.069,23.6,1.0,0.542,0.406,5.3,0.83,4.0,1.5254237288135593
Karl-Anthony Towns,2021-22,0.0,0.0,74,0.939,0.079,0.2,0.014,0.731,0.064,0.857,0.013,0.852,0.078,1.056,0.189,0.288,-0.003,0.373,-0.03,0.482,-0.029,33.5,1.84,0.452,0.426,5.4,1.11,3.71,1.977313432835821
Damian Jones,2021-22,0.0,0.0,56,1.054,0.146,1.4,0.03,0.958,0.047,0.538,0.026,1.379,0.057,1.256,0.178,0.297,0.073,0.402,-0.045,0.51,-0.03,18.2,0.96,0.263,0.392,5.5,0.64,3.86,1.8989010989010988
Ivica Zubac,2021-22,0.0,0.0,76,0.833,0.091,1.273,0.01,0.55,0.038,0.909,0.01,1.362,0.055,1.091,0.198,0.239,0.055,0.357,-0.077,0.478,-0.067,24.4,0.68,0.361,0.528,4.0,0.82,3.86,1.0032786885245903
Jarrett Allen,2021-22,0.0,0.0,57,0.976,0.097,0.462,0.015,0.781,0.073,1.154,0.03,0.863,0.058,0.871,0.177,0.252,-0.045,0.448,-0.151,0.544,-0.117,32.3,1.38,0.353,0.472,4.9,1.03,3.73,1.5380804953560372
Nikola Vucevic,2021-22,0.0,0.0,73,1.01,0.068,0.9,0.007,0.897,0.055,0.941,0.012,1.035,0.081,1.051,0.139,0.212,0.013,0.423,-0.008,0.516,-0.01,33.1,2.16,0.378,0.409,4.3,1.05,3.62,2.3492447129909366
Kevon Looney,2021-22,0.0,0.0,82,0.98,0.107,0.813,0.017,1.086,0.086,1.5,0.017,0.772,0.06,0.947,0.161,0.274,-0.018,0.35,-0.062,0.466,-0.039,21.1,1.1,0.44,0.467,5.0,0.74,3.88,1.8767772511848342
Alperen Sengun,2021-22,0.0,0.0,72,0.971,0.138,0.846,0.017,1.018,0.073,0.0,0.0,1.125,0.074,1.158,0.151,0.278,-0.001,0.466,-0.019,0.562,0.014,20.7,1.68,0.375,0.476,5.0,0.7,3.86,2.9217391304347826
Isaiah Stewart,2021-22,0.0,0.0,71,0.882,0.162,1.267,0.016,0.846,0.069,1.0,0.019,0.8,0.053,1.26,0.164,0.287,-0.013,0.359,-0.112,0.474,-0.096,25.6,0.65,0.409,0.422,4.3,0.87,3.84,0.9140625
Ryan Broekhoff,2018-19,0.0,0.0,42,0.0,0.0,0.833,0.092,0.0,0.0,0.923,0.3,0.0,0.0,0.854,0.366,0.478,-0.038,0.319,-0.044,0.384,-0.053,10.8,0.21,0.643,0.222,10.1,0.37,3.83,0.6999999999999998
MarShon Brooks,2018-19,0.0,0.0,29,0.0,0.0,1.1,0.089,1.0,0.089,0.903,0.28,0.0,0.0,1.306,0.321,0.454,0.036,0.331,-0.05,0.4,-0.043,13.3,0.66,0.538,0.267,6.9,0.45,3.96,1.7864661654135339
Cam Reynolds,2018-19,0.0,0.0,19,0.0,0.0,0.889,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.36,0.387,-0.088,0.409,0.089,0.473,0.103,13.7,0.74,0.75,0.226,9.6,0.51,4.12,1.9445255474452556
Dairis Bertans,2018-19,0.0,0.0,12,0.0,0.0,1.133,0.231,0.0,0.0,1.0,0.29,0.0,0.0,1.765,0.262,0.385,0.214,0.292,-0.008,0.4,0.049,13.9,0.33,0.333,0.222,17.2,0.51,4.15,0.8546762589928057
James Johnson,2019-20,0.0,0.0,14,0.0,0.0,0.364,0.063,0.833,0.069,1.25,0.091,1.1,0.057,0.92,0.286,0.432,0.001,0.309,-0.037,0.389,-0.052,19.4,1.66,0.389,0.28,6.4,0.65,3.7,3.0804123711340208
James Johnson,2019-20,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,1.118,0.145,0.0,0.0,0.81,0.496,0.432,0.001,0.309,-0.037,0.389,-0.052,19.4,1.66,0.389,0.28,6.4,0.65,3.7,3.0804123711340208
Josh Jackson,2019-20,0.0,0.0,22,0.0,0.0,0.545,0.079,0.727,0.079,1.0,0.403,0.0,0.0,0.917,0.259,0.355,0.064,0.411,0.086,0.475,0.068,17.3,1.09,0.667,0.288,6.4,0.61,3.9,2.268208092485549
Carsen Edwards,2019-20,0.0,0.0,25,0.0,0.0,0.667,0.136,0.0,0.0,0.878,0.466,0.0,0.0,0.214,0.159,0.423,-0.113,0.369,0.031,0.405,0.037,9.5,0.59,0.143,0.17,7.5,0.34,4.18,2.2357894736842105
Keldon Johnson,2019-20,0.0,0.0,17,0.0,0.0,1.083,0.114,0.0,0.0,0.964,0.267,0.0,0.0,0.909,0.314,0.378,0.004,0.429,0.087,0.496,0.115,17.7,1.53,0.5,0.316,7.5,0.66,4.04,3.1118644067796613
Allonzo Trier,2019-20,0.0,0.0,24,0.0,0.0,1.5,0.094,0.0,0.0,0.977,0.406,0.0,0.0,1.0,0.189,0.333,0.103,0.458,0.076,0.531,0.083,12.1,0.29,0.5,0.172,8.8,0.43,3.85,0.8628099173553718
Otto Porter Jr.,2019-20,0.0,0.0,14,0.0,0.0,1.455,0.118,0.0,0.0,0.438,0.172,0.0,0.0,0.763,0.409,0.368,0.035,0.448,-0.097,0.528,-0.091,23.6,1.29,0.6,0.292,8.9,0.87,3.99,1.9677966101694915
Langston Galloway,2020-21,0.0,0.0,40,0.0,0.0,1.818,0.096,0.0,0.0,0.721,0.374,0.0,0.0,0.903,0.27,0.412,0.031,0.387,-0.05,0.487,-0.05,10.9,0.35,0.25,0.286,8.3,0.39,4.15,1.1559633027522933
Michael Porter Jr.,2021-22,0.0,0.0,9,0.0,0.0,0.417,0.145,0.0,0.0,1.2,0.12,0.0,0.0,0.97,0.398,0.356,-0.057,0.422,0.16,0.511,0.076,29.5,2.56,0.333,0.22,5.6,1.05,3.98,3.1240677966101695
D.J. Augustin,2021-22,0.0,0.0,34,0.0,0.0,0.846,0.083,0.0,0.0,1.0,0.314,0.0,0.0,0.831,0.378,0.304,-0.065,0.429,0.132,0.516,0.175,16.1,0.47,0.5,0.059,12.2,0.52,3.73,1.0509316770186334
D.J. Augustin,2021-22,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.404,0.0,0.0,1.818,0.222,0.304,-0.065,0.429,0.132,0.516,0.175,16.1,0.47,0.5,0.059,12.2,0.52,3.73,1.0509316770186334
Alfonzo McKinnie,2021-22,0.0,0.0,17,0.0,0.0,1.091,0.18,0.0,0.0,1.0,0.23,0.0,0.0,1.125,0.262,0.328,0.092,0.41,-0.067,0.574,0.031,12.1,0.53,0.286,0.333,7.5,0.45,4.12,1.5768595041322315
Georgios Kalaitzakis,2021-22,0.0,0.0,4,0.0,0.0,1.545,0.239,0.0,0.0,0.75,0.261,0.0,0.0,0.0,0.0,0.476,0.117,0.365,0.04,0.476,0.036,16.4,1.15,0.0,0.333,7.6,0.55,3.92,2.524390243902439
Pau Gasol,2018-19,0.0,0.0,27,0.0,0.0,0.0,0.0,0.833,0.071,0.0,0.0,0.2,0.059,0.8,0.118,0.161,-0.032,0.402,-0.108,0.518,-0.016,12.0,0.2,0.286,0.401,4.4,0.39,3.76,0.6
Greg Monroe,2018-19,0.0,0.0,38,0.0,0.0,0.0,0.0,1.32,0.104,0.0,0.0,0.714,0.058,1.704,0.113,0.121,-0.017,0.436,-0.024,0.56,-0.019,11.2,0.63,0.55,0.477,4.6,0.38,3.87,2.025
Kyle O'Quinn,2019-20,0.0,0.0,29,0.0,0.0,0.0,0.0,0.9,0.051,0.0,0.0,0.714,0.072,0.611,0.185,0.273,-0.058,0.369,0.0,0.476,0.051,10.8,0.69,0.25,0.397,5.3,0.32,3.64,2.3
David Nwaba,2019-20,0.0,0.0,20,0.0,0.0,0.0,0.0,0.857,0.116,0.757,0.306,0.0,0.0,1.556,0.298,0.353,0.143,0.319,-0.243,0.397,-0.217,13.4,1.3,0.545,0.244,7.0,0.48,4.04,3.4925373134328357
Cristiano Felicio,2019-20,0.0,0.0,23,0.0,0.0,0.0,0.0,1.182,0.088,0.0,0.0,0.714,0.168,1.048,0.168,0.244,-0.058,0.512,0.138,0.604,0.113,17.5,1.0,0.25,0.5,5.4,0.63,4.08,2.057142857142857
Dragan Bender,2019-20,0.0,0.0,9,0.0,0.0,0.0,0.0,1.455,0.098,0.0,0.0,0.0,0.0,1.08,0.223,0.281,0.004,0.38,0.039,0.484,0.028,17.8,0.69,0.333,0.423,4.6,0.64,3.81,1.395505617977528
Dragan Bender,2019-20,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.281,0.004,0.38,0.039,0.484,0.028,17.8,0.69,0.333,0.423,4.6,0.64,3.81,1.395505617977528
Admiral Schofield,2019-20,0.0,0.0,33,0.0,0.0,0.0,0.0,1.286,0.119,1.0,0.144,0.0,0.0,0.7,0.339,0.321,0.015,0.397,0.045,0.466,0.018,11.2,0.45,0.444,0.319,5.9,0.38,3.8,1.4464285714285716
Justin Patton,2020-21,0.0,0.0,13,0.0,0.0,0.0,0.0,0.818,0.075,0.0,0.0,0.0,0.0,1.0,0.144,0.25,0.089,0.479,-0.047,0.571,-0.02,19.0,1.54,0.4,0.612,5.7,0.67,3.94,2.9178947368421055
Freddie Gillespie,2020-21,0.0,0.0,20,0.0,0.0,0.0,0.0,1.167,0.079,0.0,0.0,0.0,0.0,1.167,0.355,0.275,0.109,0.534,-0.036,0.63,-0.045,19.6,1.3,0.611,0.557,4.4,0.73,4.22,2.3877551020408165
Ed Davis,2020-21,0.0,0.0,24,0.0,0.0,0.0,0.0,1.094,0.174,0.0,0.0,0.0,0.0,1.25,0.13,0.192,0.055,0.436,-0.013,0.541,-0.001,13.0,0.78,0.3,0.417,5.5,0.43,3.9,2.16
Hassani Gravett,2021-22,0.0,0.0,8,0.0,0.0,0.0,0.0,1.1,0.147,0.6,0.221,0.0,0.0,1.034,0.426,0.38,0.043,0.324,0.089,0.423,0.032,21.4,0.5,0.0,0.19,9.1,0.75,3.97,0.8411214953271029
Ron Baker,2018-19,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.75,0.0,0.0,0.0,0.0,0.273,-0.062,0.491,0.13,0.527,0.153,10.1,0.87,0.857,0.182,10.7,0.43,4.68,3.100990099009901
Zhaire Smith,2018-19,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.769,0.39,0.0,0.0,0.0,0.0,0.308,-0.019,0.359,-0.099,0.359,-0.058,18.4,0.67,0.5,0.308,9.0,0.67,4.09,1.3108695652173914
Jalen Jones,2018-19,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12,0.0,0.0,1.143,0.398,0.519,0.083,0.346,0.141,0.395,0.13,13.4,0.56,0.6,0.265,4.4,0.5,4.16,1.5044776119402985
Duncan Robinson,2018-19,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.21,0.0,0.0,1.318,0.468,0.441,0.076,0.373,-0.032,0.407,0.01,10.7,0.67,0.5,0.158,9.0,0.39,4.16,2.2542056074766355
Rawle Alkins,2018-19,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.0,0.0,0.917,0.364,0.37,0.074,0.435,-0.078,0.478,-0.083,12.0,0.2,0.167,0.423,7.3,0.42,3.93,0.6
Jemerrio Jones,2018-19,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.882,0.38,0.0,0.0,1.125,0.356,0.344,-0.138,0.525,-0.031,0.574,-0.011,23.9,1.67,0.25,0.306,6.9,0.92,4.32,2.5154811715481173
John Jenkins,2018-19,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.708,0.32,0.0,0.0,1.25,0.27,0.4,-0.02,0.367,0.057,0.511,0.027,12.8,0.31,0.333,0.027,11.5,0.43,3.92,0.871875
Theo Pinson,2018-19,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.38,0.0,0.0,1.038,0.338,0.5,-0.027,0.305,-0.158,0.305,-0.126,11.7,0.39,0.455,0.222,7.7,0.4,3.75,1.2000000000000002
Andrew Harrison,2018-19,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.43,0.0,0.0,1.105,0.279,0.371,0.093,0.371,-0.044,0.443,-0.005,10.9,0.94,0.333,0.15,9.8,0.36,3.8,3.1045871559633023
Deng Adel,2018-19,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.29,0.0,0.0,1.167,0.261,0.38,0.031,0.423,-0.001,0.521,0.033,10.2,0.47,0.571,0.211,8.9,0.35,4.07,1.6588235294117648
Walt Lemon Jr.,2018-19,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.52,0.0,0.0,1.286,0.222,0.365,0.042,0.349,0.074,0.381,0.138,27.9,3.33,0.625,0.148,7.8,1.01,3.98,4.296774193548387
