PLAYER_NAME,GP_x,G_x,FREQ 3 Pointers,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS 3 Pointers,Season,GP_y,G_y,FREQ Less Than 6Ft,FGM_LT_06,FGA_LT_06,LT_06_PCT,NS_LT_06_PCT,PLUSMINUS Less Than 6Ft,GP,G,FREQ Less Than 10Ft,FGM_LT_10,FGA_LT_10,LT_10_PCT,NS_LT_10_PCT,PLUSMINUS Less Than 10Ft
Andre Drummond,73,65,0.261,1.1,2.81,0.39,0.351,0.039,2021-22,73,71,0.395,2.52,4.25,0.594,0.643,-0.049,73,72,0.494,3.07,5.32,0.577,0.599,-0.022
T.J. McConnell,27,26,0.344,0.96,2.81,0.342,0.362,-0.02,2021-22,27,25,0.344,1.89,2.81,0.671,0.607,0.065,27,25,0.466,2.26,3.81,0.592,0.558,0.034
Amir Coffey,63,58,0.38,1.1,2.81,0.39,0.359,0.031,2021-22,63,52,0.343,1.46,2.54,0.575,0.632,-0.057,63,57,0.446,1.7,3.3,0.514,0.584,-0.069
Brandon Clarke,64,58,0.341,1.06,2.81,0.378,0.353,0.025,2021-22,64,59,0.403,1.78,3.33,0.535,0.617,-0.082,64,61,0.491,2.0,4.05,0.494,0.575,-0.081
Garrett Temple,59,53,0.367,1.03,2.8,0.37,0.357,0.013,2021-22,59,49,0.339,1.54,2.58,0.599,0.635,-0.036,59,54,0.434,1.88,3.31,0.569,0.582,-0.013
Rudy Gay,55,53,0.375,1.04,2.78,0.373,0.344,0.028,2021-22,55,44,0.328,1.44,2.44,0.59,0.634,-0.044,55,50,0.449,1.76,3.33,0.53,0.585,-0.055
Drew Eubanks,70,61,0.283,1.01,2.76,0.368,0.348,0.02,2021-22,70,63,0.422,2.53,4.11,0.615,0.631,-0.016,70,66,0.512,2.87,5.0,0.574,0.59,-0.016
Olivier Sarr,21,16,0.309,1.14,2.76,0.414,0.335,0.079,2021-22,21,21,0.42,2.38,3.76,0.633,0.608,0.025,21,21,0.532,2.81,4.76,0.59,0.572,0.018
Zeke Nnaji,38,35,0.385,1.08,2.76,0.39,0.35,0.041,2021-22,38,35,0.414,2.0,2.97,0.673,0.628,0.044,38,35,0.498,2.24,3.58,0.625,0.585,0.04
Dennis Smith Jr.,35,33,0.425,0.97,2.74,0.354,0.347,0.007,2021-22,35,31,0.327,1.26,2.11,0.595,0.61,-0.015,35,33,0.42,1.51,2.71,0.558,0.573,-0.015
Luke Kennard,70,61,0.322,0.91,2.73,0.335,0.351,-0.016,2021-22,70,68,0.432,2.16,3.66,0.59,0.621,-0.031,70,70,0.533,2.53,4.51,0.56,0.577,-0.017
Ayo Dosunmu,77,67,0.286,0.84,2.73,0.31,0.354,-0.045,2021-22,77,74,0.424,2.51,4.04,0.621,0.613,0.007,77,76,0.533,2.92,5.08,0.575,0.562,0.014
Danuel House Jr.,40,37,0.402,0.98,2.73,0.358,0.345,0.013,2021-22,40,33,0.303,1.3,2.05,0.634,0.635,0.0,40,34,0.376,1.48,2.55,0.578,0.578,0.0
Isaiah Livers,18,14,0.314,0.61,2.72,0.224,0.36,-0.136,2021-22,18,15,0.385,1.94,3.33,0.583,0.614,-0.031,18,16,0.519,2.39,4.5,0.531,0.568,-0.038
Kyle Anderson,69,63,0.334,0.91,2.72,0.335,0.354,-0.019,2021-22,69,66,0.425,2.03,3.46,0.586,0.637,-0.051,69,68,0.497,2.3,4.06,0.568,0.592,-0.024
Cameron Payne,58,54,0.377,0.93,2.72,0.342,0.358,-0.016,2021-22,58,52,0.358,1.78,2.59,0.687,0.629,0.057,58,55,0.463,2.09,3.34,0.624,0.582,0.042
Aaron Holiday,60,55,0.431,0.9,2.72,0.331,0.351,-0.02,2021-22,60,50,0.328,1.22,2.07,0.589,0.613,-0.024,60,53,0.431,1.45,2.72,0.534,0.56,-0.026
Jose Alvarado,49,43,0.452,0.88,2.71,0.323,0.351,-0.027,2021-22,49,42,0.293,1.2,1.76,0.686,0.63,0.056,49,46,0.378,1.39,2.27,0.613,0.574,0.038
Rajon Rondo,38,35,0.402,0.97,2.71,0.359,0.363,-0.004,2021-22,38,35,0.375,1.68,2.53,0.667,0.623,0.044,38,36,0.434,1.79,2.92,0.613,0.575,0.037
Wayne Ellington,43,38,0.434,0.88,2.7,0.328,0.356,-0.029,2021-22,43,33,0.326,1.3,2.02,0.644,0.625,0.018,43,37,0.434,1.51,2.7,0.56,0.573,-0.012
Troy Brown Jr.,61,50,0.356,1.05,2.7,0.388,0.362,0.026,2021-22,61,54,0.364,1.79,2.77,0.645,0.618,0.027,61,55,0.47,2.08,3.57,0.583,0.561,0.022
Taurean Prince,67,62,0.376,1.03,2.7,0.381,0.357,0.024,2021-22,67,59,0.373,1.99,2.69,0.739,0.629,0.11,67,63,0.44,2.16,3.16,0.684,0.583,0.101
Reggie Bullock,68,63,0.294,0.81,2.69,0.301,0.355,-0.054,2021-22,68,65,0.397,2.35,3.63,0.648,0.625,0.023,68,67,0.495,2.75,4.53,0.607,0.577,0.03
Tre Jones,64,58,0.365,0.89,2.69,0.331,0.336,-0.005,2021-22,64,60,0.38,1.72,2.8,0.615,0.61,0.004,64,60,0.469,2.03,3.45,0.588,0.566,0.023
Corey Kispert,75,67,0.333,0.97,2.68,0.363,0.36,0.003,2021-22,75,69,0.377,1.88,3.04,0.618,0.618,0.0,75,70,0.475,2.15,3.83,0.561,0.57,-0.009
Keita Bates-Diop,57,52,0.378,0.86,2.67,0.322,0.348,-0.025,2021-22,57,50,0.388,1.6,2.74,0.583,0.621,-0.038,57,51,0.478,1.88,3.37,0.557,0.575,-0.017
P.J. Dozier,18,17,0.372,0.83,2.67,0.313,0.363,-0.051,2021-22,18,15,0.302,1.39,2.17,0.641,0.642,-0.001,18,17,0.426,1.61,3.06,0.527,0.595,-0.068
Wes Iwundu,3,3,0.296,1.33,2.67,0.5,0.382,0.118,2021-22,3,3,0.481,3.33,4.33,0.769,0.671,0.098,3,3,0.519,3.67,4.67,0.786,0.637,0.149
Jeff Dowtin,6,6,0.4,0.33,2.67,0.125,0.353,-0.228,2021-22,6,4,0.325,1.17,2.17,0.538,0.575,-0.036,6,4,0.5,2.0,3.33,0.6,0.53,0.07
Dwight Powell,82,74,0.23,0.9,2.66,0.339,0.352,-0.012,2021-22,82,80,0.426,3.13,4.93,0.636,0.638,-0.002,82,81,0.541,3.74,6.26,0.598,0.596,0.002
Cedi Osman,66,61,0.417,0.91,2.65,0.343,0.355,-0.012,2021-22,66,55,0.343,1.38,2.18,0.632,0.619,0.013,66,56,0.426,1.64,2.71,0.603,0.569,0.034
Shake Milton,55,50,0.381,0.89,2.64,0.338,0.355,-0.017,2021-22,55,47,0.336,1.36,2.33,0.586,0.622,-0.036,55,50,0.449,1.64,3.11,0.526,0.577,-0.05
John Konchar,72,64,0.358,0.88,2.64,0.332,0.353,-0.022,2021-22,72,62,0.433,1.92,3.19,0.6,0.626,-0.026,72,64,0.51,2.13,3.76,0.565,0.584,-0.02
Lonnie Walker IV,70,66,0.369,0.83,2.64,0.314,0.353,-0.04,2021-22,70,60,0.371,1.53,2.66,0.575,0.621,-0.045,70,66,0.451,1.77,3.23,0.549,0.577,-0.028
Obi Toppin,71,66,0.444,0.85,2.63,0.321,0.354,-0.033,2021-22,71,58,0.335,1.14,1.99,0.574,0.628,-0.054,71,62,0.399,1.28,2.37,0.542,0.574,-0.033
Lance Stephenson,45,41,0.494,1.11,2.62,0.424,0.355,0.069,2021-22,45,33,0.259,1.09,1.38,0.79,0.634,0.156,45,36,0.31,1.18,1.64,0.716,0.583,0.133
Terence Davis,29,22,0.382,0.79,2.62,0.303,0.349,-0.047,2021-22,29,28,0.412,1.79,2.83,0.634,0.618,0.016,29,28,0.482,2.0,3.31,0.604,0.568,0.036
Serge Ibaka,54,44,0.25,0.98,2.61,0.376,0.342,0.034,2021-22,54,52,0.347,2.17,3.63,0.597,0.652,-0.055,54,52,0.451,2.67,4.72,0.565,0.602,-0.037
Isaiah Roby,45,38,0.241,0.71,2.6,0.274,0.351,-0.077,2021-22,45,43,0.489,3.31,5.27,0.629,0.647,-0.018,45,43,0.577,3.82,6.22,0.614,0.602,0.012
Chaundee Brown Jr.,5,4,0.406,0.8,2.6,0.308,0.361,-0.054,2021-22,5,4,0.344,1.4,2.2,0.636,0.653,-0.016,5,4,0.406,1.6,2.6,0.615,0.605,0.011
Wesley Matthews,49,45,0.329,0.84,2.59,0.323,0.354,-0.031,2021-22,49,39,0.275,1.33,2.16,0.613,0.637,-0.023,49,44,0.381,1.78,3.0,0.592,0.589,0.003
Gary Payton II,69,64,0.393,0.86,2.59,0.33,0.352,-0.023,2021-22,69,64,0.373,1.51,2.46,0.612,0.629,-0.017,69,67,0.465,1.7,3.07,0.552,0.575,-0.023
Jalen Smith,49,39,0.29,0.88,2.57,0.341,0.349,-0.008,2021-22,49,42,0.409,2.12,3.63,0.584,0.639,-0.055,49,44,0.522,2.51,4.63,0.542,0.585,-0.043
Saben Lee,34,31,0.355,0.62,2.56,0.241,0.347,-0.106,2021-22,34,30,0.412,2.15,2.97,0.723,0.617,0.106,34,32,0.527,2.47,3.79,0.651,0.573,0.078
Braxton Key,11,9,0.322,0.55,2.55,0.214,0.356,-0.142,2021-22,11,10,0.414,1.91,3.27,0.583,0.616,-0.033,11,10,0.54,2.36,4.27,0.553,0.59,-0.037
Delon Wright,76,64,0.353,0.96,2.54,0.378,0.356,0.022,2021-22,76,68,0.344,1.68,2.47,0.681,0.617,0.064,76,74,0.454,1.96,3.26,0.601,0.564,0.036
Robin Lopez,36,26,0.257,0.72,2.53,0.286,0.334,-0.048,2021-22,36,36,0.393,2.28,3.86,0.59,0.63,-0.04,36,36,0.455,2.61,4.47,0.584,0.586,-0.003
Austin Rivers,67,59,0.355,0.93,2.52,0.367,0.36,0.007,2021-22,67,56,0.351,1.66,2.49,0.665,0.617,0.048,67,60,0.454,1.96,3.22,0.606,0.575,0.031
Derrick Jones Jr.,49,47,0.338,0.96,2.51,0.382,0.353,0.029,2021-22,49,44,0.376,1.69,2.8,0.606,0.64,-0.035,49,46,0.511,2.06,3.8,0.543,0.595,-0.052
Khem Birch,55,44,0.287,0.8,2.51,0.319,0.349,-0.03,2021-22,55,53,0.395,2.16,3.45,0.626,0.633,-0.007,55,55,0.478,2.55,4.18,0.609,0.589,0.019
DeAndre' Bembry,55,49,0.35,0.71,2.51,0.283,0.353,-0.07,2021-22,55,45,0.376,1.58,2.69,0.588,0.624,-0.036,55,47,0.457,1.75,3.27,0.533,0.577,-0.044
Tyus Jones,72,71,0.392,0.82,2.51,0.326,0.356,-0.03,2021-22,72,61,0.342,1.39,2.19,0.633,0.624,0.009,72,65,0.429,1.56,2.75,0.566,0.571,-0.005
Jordan Schakel,4,3,0.667,0.5,2.5,0.2,0.344,-0.144,2021-22,4,1,0.067,0.0,0.25,0.0,0.556,-0.556,4,1,0.067,0.0,0.25,0.0,0.435,-0.435
Jared Harper,4,4,0.556,1.0,2.5,0.4,0.347,0.053,2021-22,4,2,0.111,0.0,0.5,0.0,0.467,-0.467,4,2,0.111,0.0,0.5,0.0,0.487,-0.487
Cameron Oliver,2,2,0.227,1.0,2.5,0.4,0.346,0.054,2021-22,2,2,0.409,2.5,4.5,0.556,0.695,-0.139,2,2,0.545,3.5,6.0,0.583,0.645,-0.061
Kyle Guy,14,11,0.479,1.21,2.5,0.486,0.364,0.122,2021-22,14,11,0.37,1.29,1.93,0.667,0.647,0.02,14,11,0.37,1.29,1.93,0.667,0.612,0.054
Willy Hernangomez,49,42,0.238,1.06,2.49,0.426,0.349,0.077,2021-22,49,49,0.416,2.88,4.35,0.662,0.655,0.007,49,49,0.529,3.45,5.53,0.624,0.605,0.018
Daniel Gafford,72,57,0.206,1.01,2.47,0.41,0.355,0.055,2021-22,72,70,0.463,3.08,5.57,0.554,0.638,-0.084,72,71,0.546,3.54,6.57,0.539,0.59,-0.051
Lamar Stevens,62,50,0.352,0.77,2.47,0.314,0.357,-0.044,2021-22,62,54,0.336,1.39,2.35,0.589,0.63,-0.041,62,56,0.423,1.66,2.97,0.56,0.581,-0.021
Josh Christopher,72,65,0.369,0.9,2.46,0.367,0.354,0.013,2021-22,72,65,0.45,2.1,3.0,0.699,0.623,0.076,72,67,0.496,2.26,3.31,0.685,0.578,0.107
Mychal Mulder,13,11,0.444,0.77,2.46,0.313,0.35,-0.038,2021-22,13,11,0.292,1.08,1.62,0.667,0.625,0.042,13,12,0.375,1.08,2.08,0.519,0.565,-0.047
Tomas Satoransky,54,46,0.395,0.8,2.43,0.328,0.35,-0.022,2021-22,54,43,0.355,1.39,2.19,0.636,0.623,0.013,54,47,0.428,1.65,2.63,0.627,0.575,0.052
JaVale McGee,74,61,0.236,0.89,2.43,0.367,0.351,0.016,2021-22,74,73,0.402,2.15,4.15,0.518,0.627,-0.109,74,73,0.494,2.51,5.09,0.493,0.585,-0.091
Kent Bazemore,37,32,0.337,0.97,2.43,0.4,0.349,0.051,2021-22,37,30,0.378,1.54,2.73,0.564,0.622,-0.058,37,32,0.494,1.78,3.57,0.5,0.579,-0.079
Josh Jackson,49,45,0.381,0.98,2.43,0.403,0.36,0.044,2021-22,49,44,0.404,1.59,2.57,0.619,0.63,-0.011,49,45,0.474,1.71,3.02,0.568,0.587,-0.019
Dean Wade,49,40,0.318,0.98,2.43,0.403,0.353,0.051,2021-22,49,43,0.414,1.69,3.16,0.535,0.63,-0.095,49,46,0.524,1.98,4.0,0.495,0.582,-0.087
Andre Iguodala,31,27,0.333,0.58,2.42,0.24,0.357,-0.117,2021-22,31,30,0.364,1.52,2.65,0.573,0.626,-0.053,31,31,0.476,1.84,3.45,0.533,0.579,-0.046
Nicolas Batum,59,52,0.277,0.8,2.41,0.331,0.363,-0.032,2021-22,59,54,0.477,2.49,4.14,0.602,0.641,-0.038,59,56,0.563,2.75,4.88,0.563,0.593,-0.03
Justise Winslow,42,35,0.331,0.83,2.4,0.347,0.353,-0.006,2021-22,42,38,0.426,1.76,3.1,0.569,0.628,-0.059,42,40,0.534,1.93,3.88,0.497,0.577,-0.08
Cam Thomas,63,54,0.342,0.87,2.4,0.364,0.343,0.021,2021-22,63,60,0.432,1.95,3.03,0.644,0.619,0.025,63,61,0.505,2.17,3.54,0.614,0.572,0.042
Udoka Azubuike,15,11,0.265,0.67,2.4,0.278,0.343,-0.065,2021-22,15,15,0.368,1.8,3.33,0.54,0.641,-0.101,15,15,0.522,2.27,4.73,0.479,0.605,-0.126
Didi Louzada,8,8,0.463,0.38,2.38,0.158,0.362,-0.204,2021-22,8,6,0.366,1.25,1.88,0.667,0.653,0.013,8,7,0.439,1.38,2.25,0.611,0.608,0.003
David Duke Jr.,19,17,0.388,0.68,2.37,0.289,0.342,-0.054,2021-22,19,17,0.336,1.37,2.05,0.667,0.64,0.027,19,18,0.466,1.63,2.84,0.574,0.576,-0.001
Hassan Whiteside,65,56,0.206,0.86,2.37,0.364,0.342,0.021,2021-22,65,64,0.388,2.62,4.46,0.586,0.638,-0.052,65,65,0.5,3.11,5.75,0.54,0.593,-0.053
Landry Shamet,68,61,0.348,0.82,2.37,0.348,0.352,-0.004,2021-22,68,58,0.333,1.28,2.26,0.565,0.614,-0.049,68,63,0.455,1.6,3.09,0.519,0.564,-0.045
Jeremy Lamb,54,44,0.365,0.7,2.37,0.297,0.36,-0.063,2021-22,54,48,0.419,1.87,2.72,0.687,0.631,0.056,54,48,0.496,2.11,3.22,0.655,0.588,0.068
Timothe Luwawu-Cabarrot,42,36,0.372,0.93,2.36,0.394,0.354,0.04,2021-22,42,30,0.274,1.05,1.74,0.603,0.617,-0.015,42,31,0.391,1.36,2.48,0.548,0.576,-0.028
Ish Smith,63,58,0.383,0.95,2.35,0.405,0.357,0.048,2021-22,63,50,0.334,1.37,2.05,0.667,0.615,0.051,63,55,0.453,1.67,2.78,0.6,0.566,0.034
Richaun Holmes,44,36,0.215,0.86,2.34,0.369,0.353,0.016,2021-22,44,44,0.454,2.66,4.95,0.537,0.626,-0.089,44,44,0.558,3.16,6.09,0.519,0.588,-0.069
Goga Bitadze,44,34,0.268,0.77,2.34,0.33,0.35,-0.02,2021-22,44,41,0.488,2.77,4.27,0.649,0.646,0.003,44,42,0.579,3.09,5.07,0.61,0.604,0.006
Tremont Waters,3,3,0.538,1.33,2.33,0.571,0.374,0.197,2021-22,3,1,0.231,0.67,1.0,0.667,0.727,-0.061,3,1,0.231,0.67,1.0,0.667,0.551,0.116
Thomas Bryant,27,24,0.256,0.78,2.33,0.333,0.353,-0.02,2021-22,27,25,0.378,2.04,3.44,0.591,0.633,-0.042,27,26,0.484,2.56,4.41,0.58,0.592,-0.012
Micah Potter,3,2,0.35,1.67,2.33,0.714,0.361,0.353,2021-22,3,3,0.3,1.33,2.0,0.667,0.67,-0.003,3,3,0.45,1.67,3.0,0.556,0.611,-0.055
Otto Porter Jr.,63,58,0.293,0.79,2.32,0.342,0.356,-0.013,2021-22,63,61,0.454,2.24,3.59,0.624,0.637,-0.014,63,63,0.558,2.54,4.41,0.576,0.591,-0.015
Naz Reid,77,68,0.285,0.88,2.32,0.38,0.349,0.031,2021-22,77,71,0.461,2.01,3.77,0.534,0.64,-0.105,77,75,0.548,2.36,4.48,0.528,0.598,-0.071
Juan Toscano-Anderson,64,56,0.361,0.81,2.31,0.351,0.348,0.003,2021-22,64,52,0.366,1.45,2.34,0.62,0.631,-0.011,64,58,0.48,1.73,3.08,0.563,0.584,-0.02
Frank Jackson,52,45,0.335,0.9,2.31,0.392,0.359,0.033,2021-22,52,47,0.383,1.65,2.63,0.628,0.618,0.009,52,48,0.5,2.04,3.44,0.592,0.565,0.027
Jamorko Pickett,10,9,0.311,0.8,2.3,0.348,0.34,0.008,2021-22,10,9,0.527,2.3,3.9,0.59,0.65,-0.06,10,9,0.568,2.6,4.2,0.619,0.591,0.028
Elfrid Payton,46,40,0.434,0.83,2.3,0.358,0.351,0.007,2021-22,46,38,0.328,0.93,1.74,0.538,0.603,-0.066,46,41,0.418,1.15,2.22,0.52,0.565,-0.045
Greg Monroe,14,12,0.288,0.93,2.29,0.406,0.361,0.045,2021-22,14,13,0.477,2.5,3.79,0.66,0.642,0.019,14,13,0.55,2.71,4.36,0.623,0.597,0.026
Trent Forrest,54,46,0.392,0.72,2.28,0.317,0.347,-0.03,2021-22,54,43,0.341,1.28,1.98,0.645,0.633,0.012,54,44,0.433,1.44,2.52,0.574,0.585,-0.012
Omer Yurtseven,48,38,0.304,0.77,2.27,0.339,0.349,-0.01,2021-22,48,36,0.402,1.73,3.0,0.576,0.641,-0.065,48,38,0.472,1.94,3.52,0.55,0.597,-0.046
Vernon Carey Jr.,4,4,0.31,1.25,2.25,0.556,0.353,0.203,2021-22,4,4,0.379,1.5,2.75,0.545,0.65,-0.104,4,4,0.552,2.0,4.0,0.5,0.606,-0.106
D.J. Wilson,4,2,0.257,1.0,2.25,0.444,0.313,0.131,2021-22,4,4,0.429,2.25,3.75,0.6,0.641,-0.041,4,4,0.571,2.75,5.0,0.55,0.584,-0.034
Armoni Brooks,49,43,0.44,0.71,2.24,0.318,0.361,-0.043,2021-22,49,36,0.34,1.08,1.73,0.624,0.627,-0.004,49,38,0.42,1.24,2.14,0.581,0.581,0.0
Chris Chiozza,30,26,0.414,0.7,2.23,0.313,0.346,-0.033,2021-22,30,25,0.309,1.03,1.67,0.62,0.606,0.014,30,25,0.414,1.4,2.23,0.627,0.561,0.066
Bryn Forbes,73,64,0.43,0.84,2.22,0.377,0.351,0.026,2021-22,73,56,0.345,1.15,1.78,0.646,0.622,0.024,73,61,0.446,1.36,2.3,0.589,0.571,0.018
JaMychal Green,67,60,0.344,0.75,2.22,0.336,0.345,-0.01,2021-22,67,60,0.376,1.7,2.43,0.699,0.63,0.069,67,63,0.476,2.03,3.07,0.66,0.582,0.078
Keifer Sykes,29,24,0.37,0.76,2.21,0.344,0.353,-0.009,2021-22,29,18,0.277,1.1,1.66,0.667,0.617,0.05,29,23,0.41,1.38,2.45,0.563,0.549,0.015
Derrick Favors,39,33,0.275,0.79,2.21,0.36,0.344,0.016,2021-22,39,35,0.332,1.56,2.67,0.587,0.641,-0.055,39,36,0.406,1.85,3.26,0.567,0.6,-0.033
Nik Stauskas,5,4,0.647,0.2,2.2,0.091,0.327,-0.236,2021-22,5,3,0.235,0.8,0.8,1.0,0.601,0.399,5,3,0.235,0.8,0.8,1.0,0.57,0.43
Xavier Moon,10,9,0.367,0.7,2.2,0.318,0.333,-0.015,2021-22,10,7,0.417,1.2,2.5,0.48,0.617,-0.137,10,8,0.467,1.2,2.8,0.429,0.577,-0.149
Davon Reed,37,29,0.314,0.7,2.19,0.321,0.358,-0.037,2021-22,37,36,0.395,1.92,2.76,0.696,0.62,0.076,37,36,0.484,2.11,3.38,0.624,0.579,0.045
Alex Len,38,31,0.215,0.79,2.18,0.361,0.338,0.024,2021-22,38,34,0.412,2.45,4.18,0.585,0.647,-0.062,38,36,0.521,3.0,5.29,0.567,0.606,-0.039
Miles McBride,29,21,0.396,0.62,2.17,0.286,0.342,-0.057,2021-22,29,19,0.327,1.28,1.79,0.712,0.608,0.103,29,23,0.447,1.52,2.45,0.62,0.561,0.059
Trevor Ariza,24,21,0.319,0.67,2.17,0.308,0.36,-0.052,2021-22,24,20,0.393,1.88,2.67,0.703,0.645,0.058,24,22,0.515,2.25,3.5,0.643,0.598,0.045
Svi Mykhailiuk,47,38,0.449,0.81,2.17,0.373,0.355,0.018,2021-22,47,32,0.361,1.04,1.74,0.598,0.633,-0.035,47,36,0.427,1.11,2.06,0.536,0.583,-0.047
Ty Jerome,45,39,0.39,0.76,2.16,0.351,0.352,-0.001,2021-22,45,34,0.325,1.18,1.8,0.654,0.615,0.04,45,40,0.434,1.38,2.4,0.574,0.573,0.001
David Nwaba,44,40,0.321,0.84,2.16,0.389,0.352,0.037,2021-22,44,35,0.405,1.77,2.73,0.65,0.634,0.016,44,36,0.537,2.09,3.61,0.579,0.589,-0.011
Semi Ojeleye,27,22,0.439,0.63,2.15,0.293,0.358,-0.065,2021-22,27,21,0.295,1.07,1.44,0.744,0.645,0.098,27,21,0.379,1.33,1.85,0.72,0.587,0.133
Isaiah Jackson,36,29,0.251,0.81,2.14,0.377,0.356,0.02,2021-22,36,29,0.495,2.64,4.22,0.625,0.631,-0.006,36,31,0.583,2.81,4.97,0.564,0.584,-0.02
Josh Okogie,43,36,0.428,0.84,2.14,0.391,0.351,0.04,2021-22,43,30,0.344,0.91,1.72,0.527,0.61,-0.082,43,30,0.423,1.0,2.12,0.473,0.571,-0.098
Jaylen Nowell,61,50,0.399,0.74,2.13,0.346,0.355,-0.008,2021-22,61,49,0.371,1.38,1.98,0.694,0.628,0.066,61,53,0.469,1.54,2.51,0.614,0.577,0.038
KZ Okpala,15,14,0.337,0.67,2.13,0.313,0.349,-0.036,2021-22,15,12,0.368,1.33,2.33,0.571,0.613,-0.042,15,13,0.463,1.67,2.93,0.568,0.565,0.003
Paul Millsap,33,28,0.297,0.7,2.12,0.329,0.35,-0.021,2021-22,33,30,0.445,1.91,3.18,0.6,0.638,-0.038,33,32,0.525,2.06,3.76,0.548,0.595,-0.047
Anthony Gill,37,32,0.446,0.62,2.11,0.295,0.335,-0.04,2021-22,37,25,0.269,0.68,1.27,0.532,0.616,-0.084,37,29,0.383,0.86,1.81,0.478,0.576,-0.098
Dewayne Dedmon,67,57,0.282,0.7,2.09,0.336,0.35,-0.015,2021-22,67,59,0.371,1.63,2.75,0.592,0.642,-0.05,67,63,0.486,2.03,3.6,0.564,0.6,-0.035
Ignas Brazdeikis,37,30,0.456,0.95,2.08,0.455,0.354,0.101,2021-22,37,25,0.308,0.73,1.41,0.519,0.624,-0.105,37,26,0.385,0.84,1.76,0.477,0.575,-0.098
Trey Murphy III,56,47,0.403,0.75,2.07,0.362,0.354,0.008,2021-22,56,45,0.358,1.18,1.84,0.641,0.632,0.009,56,50,0.434,1.29,2.23,0.576,0.581,-0.005
Lou Williams,55,50,0.445,0.62,2.05,0.301,0.344,-0.043,2021-22,55,45,0.362,1.09,1.67,0.652,0.614,0.038,55,45,0.406,1.13,1.87,0.602,0.57,0.032
Goran Dragic,21,19,0.299,0.81,2.05,0.395,0.343,0.052,2021-22,21,19,0.403,1.67,2.76,0.603,0.599,0.004,21,20,0.569,1.86,3.9,0.476,0.548,-0.073
Isaiah Joe,48,39,0.381,0.71,2.04,0.347,0.338,0.009,2021-22,48,34,0.374,1.17,2.0,0.583,0.591,-0.008,48,36,0.444,1.38,2.38,0.579,0.559,0.02
Yuta Watanabe,34,25,0.356,0.76,2.03,0.377,0.347,0.03,2021-22,34,27,0.407,1.21,2.32,0.519,0.626,-0.107,34,28,0.49,1.35,2.79,0.484,0.574,-0.089
Jemerrio Jones,1,1,0.5,1.0,2.0,0.5,0.317,0.183,2021-22,1,1,0.5,1.0,2.0,0.5,0.697,-0.197,1,1,0.5,1.0,2.0,0.5,0.648,-0.148
Jock Landale,48,37,0.285,0.6,2.0,0.302,0.337,-0.035,2021-22,48,42,0.418,1.52,2.94,0.518,0.631,-0.114,48,43,0.51,1.77,3.58,0.494,0.588,-0.093
Brad Wanamaker,22,19,0.349,1.05,2.0,0.523,0.345,0.178,2021-22,22,17,0.325,1.36,1.86,0.732,0.623,0.108,22,21,0.452,1.59,2.59,0.614,0.574,0.04
Elijah Hughes,29,24,0.439,0.69,2.0,0.345,0.351,-0.006,2021-22,29,24,0.402,1.48,1.83,0.811,0.628,0.184,29,24,0.47,1.55,2.14,0.726,0.579,0.147
DeMarcus Cousins,48,38,0.267,0.52,2.0,0.26,0.353,-0.092,2021-22,48,45,0.45,2.02,3.38,0.599,0.63,-0.032,48,46,0.55,2.42,4.13,0.586,0.591,-0.005
Xavier Tillman Sr.,52,37,0.319,0.73,2.0,0.365,0.34,0.025,2021-22,52,47,0.442,1.6,2.77,0.576,0.629,-0.052,52,48,0.521,1.73,3.27,0.529,0.592,-0.062
Sekou Doumbouya,2,2,0.667,0.0,2.0,0.0,0.329,-0.329,2021-22,2,1,0.167,0.0,0.5,0.0,0.597,-0.597,2,1,0.167,0.0,0.5,0.0,0.562,-0.562
Aleem Ford,5,5,0.345,1.0,2.0,0.5,0.309,0.191,2021-22,5,4,0.379,1.6,2.2,0.727,0.556,0.171,5,4,0.414,1.6,2.4,0.667,0.53,0.137
Tyler Johnson,6,5,0.333,1.17,2.0,0.583,0.344,0.24,2021-22,6,6,0.361,1.83,2.17,0.846,0.613,0.233,6,6,0.444,2.0,2.67,0.75,0.574,0.176
Malcolm Hill,14,13,0.326,0.71,2.0,0.357,0.361,-0.004,2021-22,14,11,0.36,1.79,2.21,0.806,0.622,0.184,14,11,0.453,1.86,2.79,0.667,0.574,0.093
Norvel Pelle,2,2,0.333,1.0,2.0,0.5,0.319,0.181,2021-22,2,2,0.333,2.0,2.0,1.0,0.61,0.391,2,2,0.5,2.5,3.0,0.833,0.591,0.243
Sterling Brown,46,35,0.367,0.8,1.98,0.407,0.343,0.063,2021-22,46,39,0.367,1.28,1.98,0.648,0.629,0.019,46,42,0.5,1.61,2.7,0.597,0.586,0.011
Jevon Carter,59,51,0.365,0.61,1.97,0.31,0.345,-0.035,2021-22,59,47,0.381,1.27,2.05,0.62,0.611,0.009,59,51,0.443,1.44,2.39,0.603,0.564,0.038
Isaiah Thomas,20,17,0.39,0.8,1.95,0.41,0.35,0.06,2021-22,20,15,0.3,0.8,1.5,0.533,0.614,-0.08,20,18,0.42,0.95,2.1,0.452,0.557,-0.105
Dwight Howard,58,43,0.222,0.74,1.95,0.381,0.352,0.028,2021-22,58,56,0.357,2.17,3.14,0.692,0.648,0.045,58,57,0.465,2.6,4.09,0.637,0.599,0.038
